	GVHD_Control_TP1	GVHD_Control_TP1.1	GVHD_Antibiotics_TP1	GVHD_Antibiotics_TP1.1	GVHD_Antibiotics_TP1.2	GVHD_Antibiotics_TP1.3	GVHD_Antibiotics_TP1.4	GVHD_Antibiotics_TP1.5	GVHD_Antibiotics_TP1.6	BM_Antibiotics_TP1	BM_Antibiotics_TP1.1	BM_Antibiotics_TP1.2	BM_Control_TP1	BM_Control_TP1.1	BM_Control_TP1.2	GVHD_Control_TP2	GVHD_Control_TP2.1	GVHD_Control_TP2.2	GVHD_Control_TP2.3	GVHD_Antibiotics_TP2	GVHD_Antibiotics_TP2.1	GVHD_Antibiotics_TP2.2	GVHD_Antibiotics_TP2.3	GVHD_Antibiotics_TP2.4	BM_Antibiotics_TP2	BM_Antibiotics_TP2.1	BM_Antibiotics_TP2.2	BM_Control_TP2	BM_Control_TP2.1	GVHD_Control_TP3	GVHD_Control_TP3.1	GVHD_Antibiotics_TP3	GVHD_Antibiotics_TP3.1	GVHD_Antibiotics_TP3.2	GVHD_Antibiotics_TP3.3	GVHD_Antibiotics_TP3.4	GVHD_Antibiotics_TP3.5	GVHD_Antibiotics_TP3.6	BM_Antibiotics_TP3	BM_Antibiotics_TP3.1	BM_Antibiotics_TP3.2	BM_Control_TP3	BM_Control_TP3.1	Steady_state_TP2	Steady_state_TP2.1	Steady_state_TP3	GVHD_Control_TP4	GVHD_Control_TP4.1	GVHD_Antibiotics_TP4	GVHD_Antibiotics_TP4.1	GVHD_Antibiotics_TP4.2	GVHD_Antibiotics_TP4.3	GVHD_Antibiotics_TP4.4	GVHD_Antibiotics_TP4.5	BM_Antibiotics_TP4	BM_Antibiotics_TP4.1	BM_Antibiotics_TP4.2	BM_Control_TP4
zOTU_1445	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0366099212886692	0	0.0459875833524948	0	0.0243072435585805	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217864923747277	0	0	0.0195083886071011	0	0	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_1447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169882295837884	0	0	0	0	0	0	0	0	0	0.0332834082210018	0.0537730776124754	0.0457289189683556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264439805149617	0	0	0	0	0	0	0	0	0	0
zOTU_1450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150966183574879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0808668930939673
zOTU_1454	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0.0121536217792902	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097143967359627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229937916762474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0.0150966183574879	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1468	0	0.0239348970799426	0.196920873612603	0.357653791130186	0.674536256323777	0	0.355691056910569	0.397022332506204	0.420757363253857	0.331345261762757	0.295159386068477	0.37037037037037	0	0	0	0	0	0	0	0.451807228915663	0.282326369282891	0.732356857523302	0.386847195357834	0.441826215022091	0.212879191059074	0.350877192982456	0.331308669243512	0	0	0	0	0.477611940298507	0.0827814569536424	0.629496402877698	0.418848167539267	0.189274447949527	0	0.281954887218045	0.305460099274532	0.48	0.0496031746031746	0	0	0	0	0	0	0	0.231615518239722	0	0.0495417389150359	0.0797448165869219	0.297176820208024	0.318471337579618	0.318471337579618	0.517063081695967	0.0808407437348424	0
zOTU_147	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.174026539047205	0	0	0	0	0.0364608653378707	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0.186915887850467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145613396432472	0	0	0	0	0	0	0	0	0.0260824204486176	0	0.161319232837426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1471	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0549148819330038	0.0182731841023298	0.0689813750287422	0.0194287934719254	0.0121536217792902	0.012134449702706	0	0	0	0	0	0	0	0	0.0391236306729265	0.0166417041105009	0.0358487184083169	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0871459694989107	0.271739130434783	0.104968509447166	0	0.0164257555847569	0.125260960334029	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_1472	0	0	0	0	0	0	0	0	0	0	0	0	0.0435066347618012	0.0366099212886692	0.0548195523069895	0	0.0097143967359627	0	0.0606722485135299	0	0	0	0	0	0	0	0	0.0391236306729265	0	0.0179243592041585	0.0274373513810134	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0108932461873638	0.0150966183574879	0	0.0195083886071011	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1473	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0.0183049606443346	0.0274097761534947	0.0229937916762474	0.0194287934719254	0.0486144871171609	0.024268899405412	0	0	0	0	0	0	0	0	0.0260824204486176	0.0166417041105009	0.0716974368166338	0	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1475	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.0274097761534947	0	0	0.0243072435585805	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0	0.0217864923747277	0	0.0349895031490553	0.0585251658213032	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146439685154677	0.00913659205116491	0.229937916762474	0.0194287934719254	0.0243072435585805	0.024268899405412	0	0	0	0	0	0	0	0	0.195618153364632	0.116491928773506	0	0	0	0	0	0	0	0	0	0	0	0	0.0667556742323097	0.0871459694989107	0.0452898550724638	0.0524842547235829	0.0390167772142021	0.0328515111695138	0.11134307585247	0	0.099601593625498	0.024770869457518	0	0	0.0353857041755131	0	0	0	0
zOTU_1477	0	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0	0.0182731841023298	0.0459875833524948	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1480	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0915248032216731	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0.0390167772142021	0	0	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1484	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0.0366099212886692	0.0182731841023298	0	0.0097143967359627	0.0243072435585805	0	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0217864923747277	0.0301932367149758	0	0.0390167772142021	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0
zOTU_1485	0.0942022779823585	0.0239348970799426	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.00913659205116491	0.0229937916762474	0	0.0850753524550316	0	0	0	0	0	0	0	0	0	0	0.0332834082210018	0	0.0182915675873422	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0.0326797385620915	0	0.0349895031490553	0.0390167772142021	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0485201358563804
zOTU_1486	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0	0.0182731841023298	0	0.0194287934719254	0.121536217792902	0.024268899405412	0	0	0	0	0	0	0	0	0.0391236306729265	0.0499251123315027	0.0358487184083169	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0	0	0.120772946859903	0	0.117050331642606	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229937916762474	0	0.0364608653378707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1490	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0.0732198425773385	0.191868433074463	0	0.0485719836798135	0.0364608653378707	0.0606722485135299	0	0	0	0	0	0	0	0	0.0652060511215441	0.149775336994508	0	0.0823120541430401	0	0	0	0	0	0	0	0	0	0	0.133511348464619	0.0544662309368192	0.0150966183574879	0.0174947515745276	0.195083886071011	0	0.0556715379262352	0	0	0	0	0	0	0	0	0	0.145560407569141
zOTU_1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1492	0.025691530358825	0	0	0	0	0	0	0	0	0	0	0	0	0.0366099212886692	0.0639561443581544	0.0459875833524948	0	0.0243072435585805	0	0	0	0	0	0	0	0	0	0.0391236306729265	0.0665668164420037	0	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0871459694989107	0.286835748792271	0.157452764170749	0.0195083886071011	0.0164257555847569	0.0278357689631176	0	0	0	0	0	0	0	0	0	0.0323467572375869
zOTU_1497	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0435066347618012	0.0183049606443346	0.00913659205116491	0.0459875833524948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0	0	0	0.114980289093298	0.0278357689631176	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0486144871171609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0150966183574879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166417041105009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1505	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0.0183049606443346	0.0456829602558246	0	0.0097143967359627	0.0364608653378707	0.012134449702706	0	0	0	0	0	0	0	0	0	0.0332834082210018	0.0179243592041585	0.0365831351746845	0	0	0	0	0	0	0	0	0	0	0	0.0108932461873638	0	0	0.0195083886071011	0.0164257555847569	0.0139178844815588	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1506	0	0	0	0	0	0	0	0	0	0	0	0	0.0543832934522515	0	0.127912288716309	0.0229937916762474	0.0582863804157762	0.0729217306757414	0.0606722485135299	0	0	0	0	0	0	0	0	0.0260824204486176	0.0332834082210018	0.0896217960207923	0.109749405524053	0	0	0	0	0	0	0	0	0	0	0.0267022696929239	0.0217864923747277	0.0301932367149758	0.0524842547235829	0.0195083886071011	0.0657030223390276	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_1507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1509	0.239787616682367	0	0	0	0	0	0	0	0	0	0	0	0.0761366108331521	0.23796448837635	0.0822293284604842	0.390894458496206	0.340003885758694	0.437530384054448	0.643125834243417	0	0	0	0	0	0	0	0	0.0652060511215441	0.133133632884007	0.627352572145546	0.420706054508871	0	0	0	0	0	0	0	0	0	0	1.13484646194927	0.620915032679739	0.528381642512077	0.122463261021693	0.273117440499415	0.969119579500657	0.626304801670146	1.27388535031847	2.5398406374502	4.4092147634382	0.558213716108453	3.56612184249629	1.48619957537155	0	0	0	0.566068251657771
zOTU_151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.312134217713617	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1511	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0.00913659205116491	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0.0130412102243088	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195083886071011	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139178844815588	0	0	0	0	0	0	0	0	0	0
zOTU_1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0.0391236306729265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217864923747277	0.0301932367149758	0.0349895031490553	0.0585251658213032	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1525	0.368245268476492	0.179511728099569	0.393841747225206	0	0	0.0823045267489712	0	0	0	0	0	0	0.0761366108331521	0.0915248032216731	0.137048880767474	0	0.116572760831552	0.0243072435585805	0.012134449702706	0	0	0	0	0	0	0	0	0	0.0332834082210018	0	0.0914578379367112	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0435729847494553	0	0	0	0.0492772667542707	0.0835073068893528	0	0	0	0	0	0	0.398089171974522	0	0	0
zOTU_153	0	0.0239348970799426	0	0	0	0	0	0	0	0	0	0	0.891886012616924	0.0183049606443346	0	0.367900666819959	0	0.0121536217792902	0.315495692270356	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0.440587449933244	0	0	0.0699790062981106	0	0	0	0	0	0	0	0	0	0	0	0	0.0970402717127608
zOTU_1530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130412102243088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00913659205116491	0	0.0097143967359627	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0.0179243592041585	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0097143967359627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0534045393858478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_154	0	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0.640673622551712	0.210141617176793	1.7475281673948	0.748008548669128	0.206611570247934	0.133478946729766	0	0	0	0	0	0	0	0	1.31716223265519	1.93043767681811	0.591503853737229	0.877995244192427	0	0	0	0	0	0	0	0	0	0	0.720961281708945	1.47058823529412	0.649154589371981	0.332400279916025	0.273117440499415	1.52759526938239	1.48921363952679	0	0	0	0	0	0	0	0	0	0.242600679281902
zOTU_1541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1546	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1547	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00914578379367112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024268899405412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_155	0	0	0	0	0	0	0	0	0	0	0	0	0.0326299760713509	0.494233937397035	0.155322064869804	4.20786387675328	0.796580532348941	0.133689839572193	0.0849411479189419	0	0	0	0	0	0	0	0	1.17370892018779	1.68081211516059	0.609428212941387	0.621913297969636	0	0	0	0	0	0	0	0	0	0	0.734312416555407	1.52505446623094	0.588768115942029	0.279916025192442	0.409676160749122	1.9053876478318	1.60055671537926	0	0	0	0	0	0	0	0	0	0.0970402717127608
zOTU_1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0665668164420037	0	0	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0716974368166338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0524842547235829	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_156	0	0	0	0	0	0	0	0	0	0	0	0	0.783119425712421	0.128134724510342	0	0	0	0	0.157747846135178	0	0	0	0	0	0	0	0	0.0260824204486176	0	0	0.182915675873422	0	0	0	0	0	0	0	0	0	0	0.280373831775701	0.0435729847494553	0	0.0349895031490553	0	0	0	0	0	0	0	0	0	0	0	0	0.258774057900695
zOTU_1561	0	0	0	0	0	0	0	0	0	0	0	0	0.0217533173809006	0.0366099212886692	0.0456829602558246	0	0.0097143967359627	0	0.012134449702706	0	0	0	0	0	0	0	0	0.0130412102243088	0	0.0537730776124754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121536217792902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358487184083169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1570	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183049606443346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164257555847569	0	0	0	0	0	0	0	0	0	0	0
zOTU_1574	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.0870132695236023	0	0.0639561443581544	0.0229937916762474	0.0388575869438508	0.0243072435585805	0.024268899405412	0	0	0	0	0	0	0	0	0.0260824204486176	0.0499251123315027	0.0358487184083169	0.0548747027620267	0	0	0	0	0	0	0	0	0	0	0.0133511348464619	0.0326797385620915	0.0452898550724638	0.0349895031490553	0.0585251658213032	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012134449702706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485201358563804
zOTU_1577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.179243592041585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_158	0.196968399417659	0.0837721397797989	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229937916762474	0.0194287934719254	0	0.012134449702706	0	0	0	0	0	0	0	0	0.195618153364632	0.0332834082210018	0	0.274373513810134	0	0	0	0	0	0	0	0	0	0	0	0	0.0150966183574879	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0.0646935144751739
zOTU_1580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0174947515745276	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1588	0	0	0	0	0	0	0	0	0	0	0	0	0.0108766586904503	0	0	0	0	0.0121536217792902	0.0364033491081179	0	0	0	0	0	0	0	0	0	0.0166417041105009	0.0179243592041585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0161733786187935
zOTU_1589	0	0	0	0	0	0	0	0	0	0	0	0	0.141396562975854	0.109829763866008	0.100502512562814	0	0.0680007771517389	0.109382596013612	0.109210047324354	0	0	0	0	0	0	0	0	0.0521648408972353	0	0.107546155224951	0.0548747027620267	0	0	0	0	0	0	0	0	0	0	0.0400534045393858	0.0435729847494553	0	0.0524842547235829	0.0780335544284042	0.0657030223390276	0	0	0	0	0	0	0	0	0	0	0.0970402717127608
zOTU_159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
