	BM																		GVHD																																								
	Antibiotics										Control								Antibiotics																								Control													Steady State			
	TP1			TP2			TP3			TP4	TP1			TP2		TP3		TP4	TP1							TP2				TP3							TP4						TP1					TP2				TP3		TP4		TP2		TP3	Total
g__Sphingomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.397761273	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02735758	0	0	0	0	0	0.003614284	0	0	0	0	0	0	0.428733136
g__Rothia	0	0	0	0	0	0	0	0.365267246	0	0	0	0	0	0	0	0	0	0	0	0.006222582	0	0	0	0	0	0	0	0	0	0	0	0	0.029444437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400934265
g__Brucella	0.377631549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37873428
g__Anoxybacillus	0	0	0.113587192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207370675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001773364	0.023841217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346572448
g__Sporofaciens	0	0	0	0	0	0	0	0	0	0	0.011503067	0.082016105	0.071111855	0.011066027	0	0	0	0	0	0	0	0	0	0	0	0.005418292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021854449	0	0	0	0	0.004254595	0	0	0	0	0	0.03417927	0.042610377	0	0.027114232	0.311128271
g__Hymenobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281600901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.281600901
g__Latilactobacillus	0	0	0.270445695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.270445695
g__Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185802705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00850919	0	0	0	0	0	0.042724088	0	0.030404378	0	0.267440361
g__Moraxella	0.113063338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098005663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001049825	0.03636713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248485955
g__unclassified_Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205860983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205860983
g__unclassified_Weeksellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006865303	0	0	0	0	0.0342242	0.114678899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048278082	0	0	0	0	0	0	0	0	0	0	0	0	0.204046483
g__Selenomonas	0	0	0	0	0	0	0	0	0.182372404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.182372404
g__Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017352074	0	0.004843788	0	0	0	0	0	0	0.080960259	0	0	0	0	0	0	0	0	0	0	0.023053733	0	0	0.032185388	0	0	0	0	0	0	0	0	0	0	0.019002736	0	0.177397978
g__Gemella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150157423	0	0	0	0	0	0	0	0	0	0.024492224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174649647
g__Oribacterium	0	0	0	0	0	0	0	0.172615745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.172615745
g__Tahibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167296276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167296276
