	Mouse_6.8	Mous_12.8	Mous_21.8	Mouse_24.8	Mouse_26.8	Mouse_27.8	Mouse_28.8	Mouse_34.8	Mouse_37.8	Mouse_49.8	Mouse_52.8	Mouse_56.8	Mouse_65.8	Mouse_66.8	Mouse_67.8	Mouse_8.8	Mouse_9.8	Mouse_15.8	Mouse_19.8	Mouse_22.8	Mouse_23.8	Mouse_25.8	Mouse_29.8	Mouse_30.8	Mouse_53.8	Mouse_54.8	Mouse_55.8	Mouse_70.8	Mouse_71.8	Mouse_1.8	Mouse_5.8	Mouse_31.8	Mouse_32.8	Mouse_33.8	Mouse_36.8	Mouse_38.8	Mouse_39.8	Mouse_40.8	Mouse_50.8	Mouse_51.8	Mouse_57.8	Mouse_63.8	Mouse_64.8	Mouse_0.8	Mouse_0.16	Mouse_0.24	Mouse_7.8	Mouse_10.8	Mouse_41.8	Mouse_42.8	Mouse_43.8	Mouse_45.8	Mouse_46.8	Mouse_47.8	Mouse_58.8	Mouse_59.8	Mouse_60.8	Mouse_62.8
zOTU_1137	0.2966515372099	0	0	0	0	0	0	0	0	0	0	0	0.565151185555797	0.158520959179938	0.316491548652353	0.79650494366521	0.252380027200311	0.842002916869227	0.315253003276301	0	0	0	0	0	0	0	0	0.677621283255086	1.1529372607755	0.465674852124037	0.633619901225535	0	0	0	0	0	0	0	0	0	0	0.693724966622163	0.283006535947712	2.09178743961353	0.606018194541638	2.02731174404994	0.995729303547963	0.120528879610299	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_1139	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.317041918359876	0.0791228871630882	0.597378707748908	0	0.210500729217307	0	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0.316809950612768	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0.188671023965142	0	0	0	0.995729303547963	0.361586638830898	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_1145	0.14832576860495	0	0	0	0	0	0	0	0	0	0	0	1.31868609963019	1.42668863261944	1.81982640475103	1.39388365141412	1.68253351466874	1.5787554691298	0.945759009828904	0	0	0	0	0	0	0	0	1.12936880542514	1.1529372607755	1.86269940849615	1.18803731479788	0	0	0	0	0	0	0	0	0	0	0.693724966622163	0.849019607843137	1.30736714975845	0.151504548635409	1.01365587202497	0.284494086727989	0.120528879610299	0	0	0	0	0	0.612880396319887	0	0	0	1.26055312954876
zOTU_1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841266757334369	0	0.630506006552603	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	1.38744993324433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_115	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90225151015925	0.791228871630882	2.38951483099563	0	0.105250364608653	1.26101201310521	0	0	0	0	0	0	0	0	0.564684402712572	0.576468630387752	0.310449901416024	1.26723980245107	0	0	0	0	0	0	0	0	0	0	1.61869158878505	0.283006535947712	0	2.12106368089573	0	0	0.602644398051496	0	0	0	0	0	0	0	0	0	4.20184376516254
zOTU_1155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105250364608653	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_116	0	0	0	0	0	0	0	0	0	0	0	0	7.72373286926256	1.58520959179938	0.158245774326176	0.199126235916303	3.36506702933748	0.736752552260574	2.52202402621041	0	0	0	0	0	0	0	0	0	0.576468630387752	0	1.66325224071703	0	0	0	0	0	0	0	0	0	0	1.27182910547397	0.0943355119825708	0	0.151504548635409	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1164	0.222488652907425	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	1.59300988733042	0.588886730134059	0.94725328147788	0.84067467540347	0	0	0	0	0	0	0	0	0.112936880542514	0.288234315193876	0.155224950708012	0.316809950612768	0	0	0	0	0	0	0	0	0	0	1.1562082777036	0.849019607843137	0.130736714975845	0.151504548635409	0.33788529067499	1.42247043363995	1.20528879610299	1.50434279096699	1.29382470119522	4.71934604904632	0	4.71817731550272	2.1450813871196	0	0	0	0.280122917677503
zOTU_1166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01365587202497	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105250364608653	0.735590340978037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454513645906228	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1178	0.222488652907425	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	0.79650494366521	0.0841266757334369	0	0	0	0	0	0	0	0	0	0	0	0	1.86269940849615	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0.0943355119825708	0.130736714975845	0	0	0	0.120528879610299	0	0	0	0	0	0	0	0	0	0
zOTU_1179	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0	0	0.315253003276301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303009097270819	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1185	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0	0	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475562877539813	0.237368661489264	2.78776730282824	0.336506702933748	0	0.420337337701735	0	0	0	0	0	0	0	0	0.677621283255086	0.576468630387752	0.155224950708012	0.792024876531919	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0.943355119825708	0.261473429951691	0.757522743177047	0.33788529067499	0.568988173455979	0.964231036882394	0	0.431274900398406	0.643547188506317	0	0	0.91932059447983	0	0	0	0.140061458838751
zOTU_1192	0	0.207276208712303	2.32545649838883	8.05293276108727	7.30185497470489	5.70205761316872	6.16056910569106	7.73598014888337	5.66806919121085	3.44333996023857	6.64580873671783	8.01851851851852	0	0	0	0	0	0.210500729217307	0	4.78212851405623	8.80180688876341	6.3422103861518	5.86266924564797	6.80216003927344	5.53060138371474	7.37944862155388	7.6510215350635	0	0	0	0	7.23820895522388	5.37665562913907	3.89388489208633	8.16125654450262	8.74195583596214	6	8.95300751879699	7.93585337915235	7.6208	7.30257936507936	0	0	0	0	0	0	0	6.51881876085698	3.01892430278884	2.14515729502106	6.90590111642743	4.28925210500248	3.37084217975938	2.75796178343949	6.2688728024819	5.60064672594988	0
zOTU_1193	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0.336506702933748	0	0	0	0	0	0	0	0	0	0	0	0	0.465674852124037	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0	0	0.151504548635409	0	0	0.120528879610299	0	0	0	0	0	0	0	0	0	0
zOTU_1194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.316491548652353	0	0	0.526251823043267	0.105084334425434	0	0	0	0	0	0	0	0	0.225873761085029	0.288234315193876	0	0.237607462959576	0	0	0	0	0	0	0	0	0	0	0.462483311081442	0	0	0	0.33788529067499	0.142247043363995	0.120528879610299	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_1195	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199126235916303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_12	4.1531215209386	0	0	0	0	0	0	0	0	0	0	0	1.69545355666739	1.74373055097932	2.29456372772956	3.78339848240975	5.21585389547309	5.47301895964998	6.41014439995146	0	0	0	0	0	0	0	0	1.46817944705269	0.72058578798469	3.72539881699229	6.33619901225535	0	0	0	0	0	0	0	0	0	0	18.0368491321762	8.20718954248366	11.2433574879227	1.6665500349895	6.9266484588373	11.8065045992116	8.43702157272095	19.0550086855819	50.890438247012	92.2417636859054	15.8835725677831	66.9123328380386	63.7395612172682	0	0	0	9.24405628335759
zOTU_120	13.0526676372356	59.2809956917185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336506702933748	1.89450656295576	5.56946972454799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283006535947712	0	0	0	0	0.482115518441197	0	0	0	0	0	0	0	0	0	0
zOTU_1203	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0.316491548652353	0.398252471832605	0.504760054400622	0	0.105084334425434	0	0	0	0	0	0	0	0	0.338810641627543	0.576468630387752	0.931349704248073	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0.142247043363995	0.482115518441197	0	0	0	0	0	0	0	0	0	0.700307294193757
zOTU_1206	0.222488652907425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79650494366521	0.504760054400622	0	0	0	0	0	0	0	0	0	0	0	0	1.08657465495609	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0.130736714975845	0	0	0	0.120528879610299	0	0	0	0	0	0	0	0	0	0
zOTU_1207	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.792604795899689	0.316491548652353	4.77902966199126	1.00952010880124	0.31575109382596	0	0	0	0	0	0	0	0	0	2.71048513302034	2.01764020635713	0.620899802832049	1.42564477775745	0	0	0	0	0	0	0	0	0	0	1.96555407209613	2.35838779956427	0.522946859903382	1.06053184044787	1.01365587202497	2.98718791064389	2.16951983298539	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_121	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	2.21929342851913	0.237368661489264	1.19475741549782	0.168253351466874	0.526251823043267	0.105084334425434	0	0	0	0	0	0	0	0	0.112936880542514	1.87352304876019	0	0.396012438265959	0	0	0	0	0	0	0	0	0	0	1.61869158878505	1.41503267973856	5.49094202898551	4.39363191042687	0.67577058134998	0.426741130091984	0.361586638830898	0	0	0	0	0	0	0	0	0	2.66116771793628
zOTU_1210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0	0.120528879610299	0	0	0	0	0	0	0	0	0	0
zOTU_1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.346862483311081	0	0	0.303009097270819	0.33788529067499	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112936880542514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1217	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0.316491548652353	0.199126235916303	0.925393433067807	0	0.105084334425434	0	0	0	0	0	0	0	0	0.225873761085029	0.144117157596938	1.08657465495609	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.578104138851802	0	0	0	0	0	0.120528879610299	0	0	0	0	0	0	0	0	0	1.68073750606502
zOTU_1220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1222	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0	0	0	0.284494086727989	0	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_1224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04058744993324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.280122917677503
zOTU_1225	0.0741628843024749	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0	0.0841266757334369	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1226	0	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199126235916303	0.168253351466874	0	0	0	0	0	0	0	0	0	0	0	0	1.2417996056641	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0.130736714975845	0	0	0.284494086727989	0	0	0	0	0	0	0	0	0	0	0
zOTU_1229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112936880542514	0.864702945581628	2.17314930991217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81805458362491	0	0	0.964231036882394	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_123	0.815791727327224	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0	0	0	1.99126235916303	0.168253351466874	0	0	0	0	0	0	0	0	0	0	0	0	0.155224950708012	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0	0.0943355119825708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1234	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31575109382596	0.315253003276301	0	0	0	0	0	0	0	0	0	0.576468630387752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303009097270819	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105250364608653	0	0	0	0	0	0	0	0	0	0.225873761085029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.317041918359876	0.158245774326176	0.199126235916303	0.168253351466874	0.105250364608653	0.105084334425434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11562082777036	0	0.130736714975845	0	0.168942645337495	0	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_124	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	1.97802914944529	2.85337726523888	3.48140703517588	0.199126235916303	0.925393433067807	1.05250364608653	2.41693969178498	0	0	0	0	0	0	0	0	0	0.576468630387752	0.310449901416024	0.237607462959576	0	0	0	0	0	0	0	0	0	0	1.27182910547397	0.0943355119825708	0.915157004830918	3.1815955213436	2.36519703472493	0.853482260183968	1.20528879610299	0	0	0	0	0	0	0	0	0	1.40061458838751
zOTU_1242	0	0	0	0	0	0	0	0	0	0	0	0	0.376767457037198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1248	3.41149267791385	1.24365725227382	3.41066953097028	0	0	0	0	0	0	0	0	0	0.470959321296498	0.792604795899689	1.10772042028323	0	0.84126675733437	0.105250364608653	0	0	0	0	0	0	0	0	0	0.225873761085029	0.288234315193876	0.465674852124037	0.712822388878727	0	0	0	0	0	0	0	0	0	0	0	0.566013071895425	0	0	0	0.568988173455979	0.602644398051496	0	0	0	0	0	0.306440198159943	0	0	0	0
zOTU_1249	0.889954611629699	0.310914313068454	0.77515216612961	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0.237368661489264	0	0.420633378667185	0	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120528879610299	0	0	0	0	0	0	0	0	0	0
zOTU_125	0.889954611629699	0	0	0	0	0	0	0	0	0	0	0	3.39090711333478	5.07267069375801	3.87702147099132	1.59300988733042	6.1412473285409	11.7880408361692	3.04744569833758	0	0	0	0	0	0	0	0	6.43740219092332	3.45881178232651	8.07169743681663	3.40570696908725	0	0	0	0	0	0	0	0	0	0	1.04058744993324	2.35838779956427	1.56884057971015	1.36354093771868	3.04096761607491	5.97437582128778	1.56687543493389	0	0.431274900398406	0	0	0	0	0	0	0	2.52110625909753
zOTU_1255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361586638830898	0	0	0	0	0	0	0	0	0	0
zOTU_1259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284494086727989	0	0	0	0	0	0	0	0	0	0	0
zOTU_126	1.1866061488396	0	0	0	0	0	0	0	0	0	0	0	1.13030237111159	1.58520959179938	0.553860210141617	2.19038859507933	0	0.105250364608653	0	0	0	0	0	0	0	0	0	0	0.288234315193876	2.01792435920416	0	0	0	0	0	0	0	0	0	0	0	2.89052069425901	0	0	0.151504548635409	0.33788529067499	0.142247043363995	0	0	0	0	0	0	0	0	0	0	4.48196668284004
zOTU_1261	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791228871630882	0.398252471832605	0.252380027200311	0.105250364608653	0.210168668850868	0	0	0	0	0	0	0	0	0	0	0	0.237607462959576	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0.188671023965142	0	0	0	0.142247043363995	0.120528879610299	0.501447596988998	0.431274900398406	1.28709437701263	0	0.857850421000495	0.612880396319887	0	0	0	0
zOTU_1267	0.519140190117325	0	0	0	0	0	0	0	0	0	0	0	0.470959321296498	0.317041918359876	0.395614435815441	0	0.252380027200311	0.526251823043267	0.210168668850868	0	0	0	0	0	0	0	0	0.112936880542514	0	0.465674852124037	0.237607462959576	0	0	0	0	0	0	0	0	0	0	0	0.283006535947712	0.130736714975845	0.151504548635409	0	0.284494086727989	0	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_127	1.85407210756187	0	0	0	0	0	0	0	0	0	0	0	0	1.2681676734395	0	1.19475741549782	0.252380027200311	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0792024876531919	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0	0.784420289855073	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1276	0	0.725466730493059	3.5656999641962	6.19456366237482	3.65092748735245	10.6913580246914	6.16056910569106	8.16575682382134	9.71669004207574	8.03445990722333	7.66824085005903	8.01851851851852	0	0	0	0	0	0.526251823043267	0	5.65160642570281	5.86787125917561	10.9547270306258	11.3065764023211	5.95189003436426	5.06971793507185	2.17042606516291	9.08558807288791	0	0	0	0	7.23820895522388	5.0182119205298	10.9028776978417	9.97486910994764	8.19558359621451	9	6.51127819548872	6.28255059182894	4.8496	9.02083333333333	0	0	0	0	0	0	0	5.01447596988998	4.31274900398406	1.93064156551895	7.59649122807018	1.71570084200099	5.51592356687898	4.82643312101911	8.95553257497415	7.70088924818108	0
zOTU_1277	0	0	0.310060866451844	1.85836909871245	0	1.42551440329218	1.76016260162602	1.2893300248139	0	0	1.0224321133412	0.400925925925926	0	0	0	0	0	0	0	1.30421686746988	0.977978543195934	0	0.83752417794971	2.55081001472754	0	1.73634085213033	0.956377691882938	0	0	0	0	0	2.86754966887417	2.3363309352518	1.81361256544503	1.09274447949527	2	1.62781954887218	0.661321114929362	0.6928	0.429563492063492	0	0	0	0	0	0	0	0.501447596988998	2.15637450199203	0.643547188506317	2.76236044657097	0.428925210500248	1.22576079263977	0	1.79110651499483	0.700080840743735	0
zOTU_1279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.96086042374252
zOTU_128	0.964117495932174	0	0	0	0	0	0	0	0	0	0	0	3.10833152055688	2.06077246933919	0	0.199126235916303	0	0.31575109382596	1.15592767867977	0	0	0	0	0	0	0	0	0	0.576468630387752	1.39702455637211	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33310006997901	1.35154116269996	0	0	0	0	0	0	0	0	0	0	0	2.24098334142002
zOTU_1280	0	0	0	0	0	0	0	0	0	0	0	0	0.753534914074396	0.317041918359876	1.10772042028323	0.398252471832605	0.336506702933748	0.31575109382596	0.105084334425434	0	0	0	0	0	0	0	0	1.24230568596766	0.288234315193876	0.620899802832049	0.396012438265959	0	0	0	0	0	0	0	0	0	0	0	0.283006535947712	0	0.303009097270819	0.506827936012485	0.426741130091984	0	0	0	0	0	0	0	0	0	0	0.560245835355006
zOTU_1282	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0.158520959179938	0.237368661489264	0	0.0841266757334369	0	0.525421672127169	0	0	0	0	0	0	0	0	0.112936880542514	0	0.310449901416024	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0.809345794392523	0.188671023965142	0.130736714975845	0	0	0.853482260183968	0.723173277661795	1.002895193978	0.862549800796813	3.21773594253158	0	2.14462605250124	0.306440198159943	0	0	0	0.140061458838751
zOTU_1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1288	0	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0841266757334369	0	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87202497073742	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_129	0.222488652907425	0	0	0	0	0	0	0	0	0	0	0	0	2.21929342851913	1.66158063042485	0.79650494366521	0	0	0	0	0	0	0	0	0	0	0	3.61398017736046	0.864702945581628	1.86269940849615	1.42564477775745	0	0	0	0	0	0	0	0	0	0	0.11562082777036	1.41503267973856	4.44504830917874	2.27256822953114	1.52048380803746	0	2.89269311064718	0	0	0	0	0	0	0	0	0	1.96086042374252
zOTU_1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0.158245774326176	0.398252471832605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.303009097270819	0	0	0	0	0	0	0	0	0	0	0	0	0.420184376516254
zOTU_1291	0.0741628843024749	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	0.475562877539813	1.3450890817725	0.398252471832605	0.252380027200311	1.89450656295576	0.525421672127169	0	0	0	0	0	0	0	0	0.564684402712572	1.29705441837244	0.310449901416024	0.158404975306384	0	0	0	0	0	0	0	0	0	0	1.04058744993324	0	0	0.151504548635409	1.85836909871245	0.142247043363995	0.723173277661795	0	0	0	0	0	0	0	0	0	1.12049167071001
zOTU_1295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144117157596938	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0	0	0.261473429951691	0	0	0	0.241057759220598	0	0	0	0	0	0	0	0	0	0
zOTU_1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168942645337495	0	0	0	0	0	0	0	0	0	0	0	0
zOTU_1299	0	0	0	0	0	0	0	0	0	0	0	0	0.188383728518599	0.634083836719751	0.0791228871630882	0	0	0.210500729217307	0	0	0	0	0	0	0	0	0	0.225873761085029	0	0	0.237607462959576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.568988173455979	0.602644398051496	0	0	0	0	0	0	0	0	0	0.140061458838751
zOTU_13	1.7799092232594	11.4001914791766	157.355889724311	412.557939914163	414.015177065767	365.644444444444	403.957317073171	382.931017369727	382.594670406732	376.47183565275	358.362455726092	367.649074074074	0	0	0	0.199126235916303	0.168253351466874	13.9982984929509	1.68134935080694	409.958835341365	381.900621118012	359.776298268975	389.02998065764	356.263132056947	390.829164449175	403.699248120301	395.462175593595	0	0	0	0	380.005970149254	363.820364238411	352.785971223022	439.801047120419	383.006940063091	316	358.934210526316	357.113402061856	387.2752	339.784722222222	0	0	0	0	0	0	0	229.662999420961	210.462151394422	94.8159524399306	363.940988835726	165.994056463596	269.05449398443	270.28025477707	383.296794208893	361.241713823767	0.140061458838751
zOTU_130	1.85407210756187	0	0	0	0	0	0	0	0	0	0	0	0.0941918642592995	1.2681676734395	0	0.79650494366521	0	0	0.630506006552603	0	0	0	0	0	0	0	0	0	1.58528873356632	0	0.316809950612768	0	0	0	0	0	0	0	0	0	0	0.809345794392523	0.471677559912854	0	0	0	0.995729303547963	1.80793319415449	0	0	0	0	0	0	0	0	0	0
zOTU_1300	0.370814421512375	0.103638104356151	0	0	0	0	0	0	0	0	0	0	0	0.158520959179938	0	0	0	0.31575109382596	0	0	0	0	0	0	0	0	0	0	0.864702945581628	0	0.158404975306384	0	0	0	0	0	0	0	0	0	0	0.231241655540721	0.0943355119825708	0	0	0.506827936012485	0	0	0	0	0	0	0	0	0	0	0	0.420184376516254
